Gmt time,Open,High,Low,Close
2018-03-10 00:00:00,9228.83,9514.96,8697.0,8791.47
2018-03-11 00:00:00,8795.04,9768.37,8450.0,9535.04
2018-03-12 00:00:00,9535.04,9892.0,8742.07,9120.75
2018-03-13 00:00:00,9115.24,9482.79,8830.0,9142.32
2018-03-14 00:00:00,9152.07,9356.14,7948.0,8196.69
2018-03-15 00:00:00,8195.99,8425.0,7682.0,8265.05
2018-03-16 00:00:00,8265.05,8613.06,7914.08,8258.54
2018-03-17 00:00:00,8258.54,8356.4,7730.23,7860.83
2018-03-18 00:00:00,7860.83,8324.92,7325.37,8188.24
2018-03-19 00:00:00,8205.55,8718.74,8114.17,8596.93
2018-03-20 00:00:00,8596.79,9051.0,8313.01,8904.02
2018-03-21 00:00:00,8904.02,9188.1,8754.83,8893.79
2018-03-22 00:00:00,8892.18,9099.59,8503.52,8704.67
2018-03-23 00:00:00,8708.52,8920.79,8265.0,8920.79
2018-03-24 00:00:00,8917.99,9020.0,8505.0,8547.0
2018-03-25 00:00:00,8541.96,8680.0,8368.63,8453.9
2018-03-26 00:00:00,8451.12,8500.0,7831.15,8149.66
2018-03-27 00:00:00,8152.26,8211.62,7742.11,7791.7
2018-03-28 00:00:00,7791.69,8104.98,7723.03,7932.41
2018-03-29 00:00:00,7932.41,7968.0,6914.53,7088.38
2018-03-30 00:00:00,7086.14,7302.35,6550.0,6850.0
2018-03-31 00:00:00,6839.63,7231.73,6794.26,6928.62
2018-04-01 00:00:00,6926.5,7045.71,6427.16,6813.52
2018-04-02 00:00:00,6816.31,7106.5,6759.96,7052.76
2018-04-03 00:00:00,7052.75,7506.84,7001.28,7416.27
2018-04-04 00:00:00,7415.53,7430.0,6710.38,6799.95
2018-04-05 00:00:00,6799.37,6928.7,6578.95,6771.69
2018-04-06 00:00:00,6771.3,6850.0,6510.0,6618.33
2018-04-07 00:00:00,6627.7,7069.13,6600.99,6904.9
2018-04-08 00:00:00,6904.21,7104.52,6894.8,7027.26
2018-04-09 00:00:00,7027.26,7175.83,6611.49,6780.1
2018-04-10 00:00:00,6782.39,6900.0,6653.21,6835.67
2018-04-11 00:00:00,6824.75,6984.92,6809.26,6940.94
2018-04-12 00:00:00,6940.94,8069.34,6758.45,7923.78
2018-04-13 00:00:00,7923.78,8239.33,7753.32,7896.92
2018-04-14 00:00:00,7885.9,8232.14,7835.0,8000.41
2018-04-15 00:00:00,8003.39,8417.0,8001.23,8354.22
2018-04-16 00:00:00,8353.43,8424.99,7905.0,8048.15
2018-04-17 00:00:00,8054.68,8160.85,7806.81,7890.87
2018-04-18 00:00:00,7890.87,8235.0,7870.35,8172.84
2018-04-19 00:00:00,8172.83,8297.99,8074.44,8271.31
2018-04-20 00:00:00,8273.0,8934.0,8216.9,8861.0
2018-04-21 00:00:00,8865.78,9023.4,8608.0,8920.71
2018-04-22 00:00:00,8924.93,9036.52,8760.0,8789.96
2018-04-23 00:00:00,8781.7,9006.39,8771.22,8946.95
2018-04-24 00:00:00,8942.0,9737.16,8930.0,9648.0
2018-04-25 00:00:00,9648.36,9755.53,8751.0,8864.99
2018-04-26 00:00:00,8855.07,9326.79,8647.29,9274.48
2018-04-27 00:00:00,9277.32,9387.82,8901.09,8921.43
2018-04-28 00:00:00,8916.54,9442.34,8854.47,9345.11
2018-04-29 00:00:00,9352.97,9538.75,9180.0,9393.99
2018-04-30 00:00:00,9396.32,9443.96,9111.0,9242.17
2018-05-01 00:00:00,9243.51,9249.99,8815.91,9066.9
2018-05-02 00:00:00,9066.9,9259.16,8975.23,9222.0
2018-05-03 00:00:00,9220.0,9799.99,9165.19,9732.43
2018-05-04 00:00:00,9737.0,9784.73,9527.38,9696.57
2018-05-05 00:00:00,9689.0,9948.98,9670.68,9823.28
2018-05-06 00:00:00,9827.04,9918.41,9375.0,9623.54
2018-05-07 00:00:00,9621.99,9634.5,9175.0,9359.52
2018-05-08 00:00:00,9356.79,9450.0,9015.0,9167.69
2018-05-09 00:00:00,9181.52,9368.79,8974.62,9308.49
2018-05-10 00:00:00,9308.49,9393.0,8987.74,9020.99
2018-05-11 00:00:00,9007.19,9018.38,8351.0,8411.42
2018-05-12 00:00:00,8408.79,8652.8,8208.81,8481.6
2018-05-13 00:00:00,8481.72,8775.9,8335.56,8696.58
2018-05-14 00:00:00,8696.54,8900.9,8286.57,8674.36
2018-05-15 00:00:00,8674.53,8865.0,8400.0,8474.99
2018-05-16 00:00:00,8481.99,8505.33,8100.01,8346.59
2018-05-17 00:00:00,8337.77,8500.0,7980.0,8067.03
2018-05-18 00:00:00,8058.16,8275.1,7929.53,8248.87
2018-05-19 00:00:00,8248.99,8395.0,8141.08,8231.2
2018-05-20 00:00:00,8225.55,8590.0,8170.71,8518.48
2018-05-21 00:00:00,8518.64,8589.1,8320.0,8391.76
2018-05-22 00:00:00,8403.23,8417.65,7951.41,7984.08
2018-05-23 00:00:00,7983.98,8032.01,7435.49,7502.89
2018-05-24 00:00:00,7509.99,7733.99,7267.24,7586.88
2018-05-25 00:00:00,7579.3,7661.07,7328.13,7471.18
2018-05-26 00:00:00,7459.21,7622.87,7276.04,7335.99
2018-05-27 00:00:00,7335.99,7412.57,7213.09,7347.39
2018-05-28 00:00:00,7348.64,7445.0,7084.99,7112.5
2018-05-29 00:00:00,7112.2,7537.0,7026.9,7469.45
2018-05-30 00:00:00,7469.45,7559.0,7273.89,7375.73
2018-05-31 00:00:00,7375.64,7601.23,7330.22,7492.28
2018-06-01 00:00:00,7492.28,7620.01,7348.45,7511.6
2018-06-02 00:00:00,7511.72,7700.0,7438.92,7642.0
2018-06-03 00:00:00,7642.0,7790.69,7581.03,7703.67
2018-06-04 00:00:00,7712.97,7764.44,7449.68,7488.26
2018-06-05 00:00:00,7494.99,7685.0,7360.0,7617.98
2018-06-06 00:00:00,7617.98,7695.46,7482.61,7658.57
2018-06-07 00:00:00,7658.99,7750.0,7618.99,7689.28
2018-06-08 00:00:00,7676.41,7697.0,7542.0,7618.11
2018-06-09 00:00:00,7618.11,7686.45,7468.31,7492.7
2018-06-10 00:00:00,7498.0,7498.0,6627.7,6781.17
2018-06-11 00:00:00,6781.17,6919.97,6634.86,6880.61
2018-06-12 00:00:00,6880.76,6880.76,6461.42,6557.67
2018-06-13 00:00:00,6557.66,6624.45,6120.0,6307.4
2018-06-14 00:00:00,6308.49,6708.1,6270.69,6646.1
2018-06-15 00:00:00,6638.8,6666.66,6370.0,6390.6
2018-06-16 00:00:00,6390.6,6557.81,6333.63,6487.92
2018-06-17 00:00:00,6487.92,6575.35,6429.23,6453.41
2018-06-18 00:00:00,6451.03,6793.0,6381.25,6707.5
2018-06-19 00:00:00,6711.3,6841.81,6660.21,6736.52
2018-06-20 00:00:00,6728.44,6809.26,6558.95,6756.58
2018-06-21 00:00:00,6756.6,6792.2,6677.85,6718.33
2018-06-22 00:00:00,6718.33,6737.97,5940.0,6050.45
2018-06-23 00:00:00,6055.17,6261.0,6048.54,6177.38
2018-06-24 00:00:00,6169.91,6255.05,5780.0,6153.4
2018-06-25 00:00:00,6153.6,6365.34,6075.01,6253.61
2018-06-26 00:00:00,6252.28,6277.0,6025.68,6068.0
2018-06-27 00:00:00,6073.99,6181.11,5985.0,6135.64
2018-06-28 00:00:00,6135.64,6165.49,5818.14,5848.33
2018-06-29 00:00:00,5845.2,6299.0,5774.72,6204.24
2018-06-30 00:00:00,6204.01,6510.0,6190.28,6385.71
2018-07-01 00:00:00,6385.75,6438.55,6259.34,6349.99
2018-07-02 00:00:00,6345.48,6667.57,6270.69,6612.98
2018-07-03 00:00:00,6605.46,6666.0,6464.39,6507.99
2018-07-04 00:00:00,6507.99,6792.28,6413.2,6584.25
2018-07-05 00:00:00,6575.62,6700.0,6445.31,6533.69
2018-07-06 00:00:00,6533.69,6636.15,6449.76,6596.53
2018-07-07 00:00:00,6604.74,6820.0,6510.0,6759.99
2018-07-08 00:00:00,6755.46,6783.54,6674.6,6706.6
2018-07-09 00:00:00,6706.6,6814.72,6620.0,6666.75
2018-07-10 00:00:00,6666.75,6683.9,6270.84,6299.46
2018-07-11 00:00:00,6304.45,6400.0,6285.0,6380.0
2018-07-12 00:00:00,6379.13,6380.0,6072.0,6243.88
2018-07-13 00:00:00,6243.53,6337.25,6121.01,6215.59
2018-07-14 00:00:00,6208.78,6317.84,6180.0,6243.98
2018-07-15 00:00:00,6245.99,6397.21,6227.76,6349.3
2018-07-16 00:00:00,6353.25,6755.0,6333.63,6721.04
2018-07-17 00:00:00,6721.21,7468.31,6657.95,7310.71
2018-07-18 00:00:00,7310.71,7599.98,7239.15,7378.1
2018-07-19 00:00:00,7384.92,7570.9,7278.84,7471.42
2018-07-20 00:00:00,7474.35,7696.88,7265.0,7330.84
2018-07-21 00:00:00,7330.84,7458.0,7212.0,7409.92
2018-07-22 00:00:00,7398.16,7581.03,7336.15,7396.6
2018-07-23 00:00:00,7393.5,7800.0,7369.86,7719.62
2018-07-24 00:00:00,7712.46,8496.96,7691.14,8403.83
2018-07-25 00:00:00,8394.48,8475.0,8049.22,8174.06
2018-07-26 00:00:00,8174.06,8314.23,7855.97,7926.0
2018-07-27 00:00:00,7926.0,8274.98,7798.48,8183.05
2018-07-28 00:00:00,8177.72,8259.0,8051.43,8237.74
2018-07-29 00:00:00,8231.07,8299.99,8109.74,8216.74
2018-07-30 00:00:00,8216.74,8295.0,7853.01,8160.21
2018-07-31 00:00:00,8162.28,8162.37,7633.67,7725.43
2018-08-01 00:00:00,7726.85,7761.56,7440.0,7602.01
2018-08-02 00:00:00,7600.22,7709.98,7455.0,7536.37
2018-08-03 00:00:00,7535.0,7542.92,7286.41,7416.98
2018-08-04 00:00:00,7416.98,7494.48,6926.0,7009.99
2018-08-05 00:00:00,7009.94,7086.8,6888.88,7032.61
2018-08-06 00:00:00,7028.89,7157.93,6835.06,6936.11
2018-08-07 00:00:00,6932.18,7155.0,6671.0,6717.68
2018-08-08 00:00:00,6717.67,6717.68,6121.0,6283.59
2018-08-09 00:00:00,6283.89,6627.0,6190.01,6543.76
2018-08-10 00:00:00,6544.98,6584.05,5995.75,6139.99
2018-08-11 00:00:00,6139.99,6494.13,6000.0,6239.98
2018-08-12 00:00:00,6240.49,6493.77,6163.44,6310.82
2018-08-13 00:00:00,6311.99,6544.37,6142.2,6252.63
2018-08-14 00:00:00,6252.63,6254.02,5880.0,6193.62
2018-08-15 00:00:00,6194.3,6628.5,6186.02,6272.3
2018-08-16 00:00:00,6273.34,6477.57,6208.37,6313.51
2018-08-17 00:00:00,6314.08,6584.49,6290.64,6580.15
2018-08-18 00:00:00,6578.13,6615.0,6303.0,6399.28
2018-08-19 00:00:00,6397.37,6545.0,6312.0,6481.99
2018-08-20 00:00:00,6481.63,6522.99,6223.9,6260.82
2018-08-21 00:00:00,6260.83,6513.28,6246.05,6479.27
2018-08-22 00:00:00,6478.99,6906.81,6250.0,6355.76
2018-08-23 00:00:00,6355.97,6575.99,6344.8,6525.01
2018-08-24 00:00:00,6525.99,6721.09,6445.32,6692.94
2018-08-25 00:00:00,6692.99,6800.0,6664.25,6732.4
2018-08-26 00:00:00,6732.99,6775.34,6558.95,6700.46
2018-08-27 00:00:00,6700.13,6944.47,6641.35,6904.51
2018-08-28 00:00:00,6911.7,7125.28,6861.17,7080.94
2018-08-29 00:00:00,7079.46,7124.06,6890.0,7032.96
2018-08-30 00:00:00,7034.47,7055.97,6792.85,6984.01
2018-08-31 00:00:00,6984.34,7101.03,6879.0,7017.35
2018-09-01 00:00:00,7015.78,7300.18,7015.22,7185.01
2018-09-02 00:00:00,7195.8,7334.5,7130.63,7290.31
2018-09-03 00:00:00,7291.94,7340.08,7184.0,7258.99
2018-09-04 00:00:00,7261.29,7411.85,7231.0,7361.0
2018-09-05 00:00:00,7353.48,7387.0,6650.0,6679.3
2018-09-06 00:00:00,6671.95,6705.59,6253.29,6493.09
2018-09-07 00:00:00,6488.01,6525.0,6322.0,6400.0
2018-09-08 00:00:00,6401.01,6465.46,6113.23,6178.31
2018-09-09 00:00:00,6178.31,6451.51,6094.38,6236.04
2018-09-10 00:00:00,6238.99,6351.13,6223.9,6301.99
2018-09-11 00:00:00,6303.99,6405.0,6162.06,6279.99
2018-09-12 00:00:00,6274.6,6350.0,6192.89,6322.45
2018-09-13 00:00:00,6326.83,6537.46,6324.37,6485.7
2018-09-14 00:00:00,6482.95,6587.0,6384.36,6476.51
2018-09-15 00:00:00,6476.51,6570.1,6466.74,6520.15
2018-09-16 00:00:00,6521.49,6524.84,6349.47,6499.98
2018-09-17 00:00:00,6499.28,6530.24,6200.0,6254.52
2018-09-18 00:00:00,6251.49,6390.0,6226.63,6332.34
2018-09-19 00:00:00,6330.0,6510.0,6100.0,6388.4
2018-09-20 00:00:00,6388.4,6535.11,6333.63,6492.98
2018-09-21 00:00:00,6492.98,6775.34,6483.83,6749.45
2018-09-22 00:00:00,6748.85,6826.28,6624.79,6710.01
2018-09-23 00:00:00,6710.01,6774.91,6659.0,6702.22
2018-09-24 00:00:00,6703.37,6721.68,6550.96,6581.52
2018-09-25 00:00:00,6578.7,6579.59,6324.96,6428.99
2018-09-26 00:00:00,6428.09,6540.0,6379.44,6461.51
2018-09-27 00:00:00,6454.32,6736.85,6431.95,6681.62
2018-09-28 00:00:00,6684.5,6792.28,6525.67,6610.76
2018-09-29 00:00:00,6609.02,6609.02,6454.0,6579.38
2018-09-30 00:00:00,6574.29,6628.06,6510.0,6597.81
2018-10-01 00:00:00,6597.79,6638.15,6477.57,6571.2
2018-10-02 00:00:00,6569.32,6597.0,6447.28,6500.0
2018-10-03 00:00:00,6500.0,6510.0,6396.34,6456.77
2018-10-04 00:00:00,6454.81,6604.89,6450.58,6547.56
2018-10-05 00:00:00,6548.83,6641.35,6510.0,6582.12
2018-10-06 00:00:00,6582.11,6595.69,6526.28,6544.08
2018-10-07 00:00:00,6547.93,6600.0,6493.92,6577.63
2018-10-08 00:00:00,6574.15,6656.63,6541.06,6604.75
2018-10-09 00:00:00,6604.76,6623.14,6553.13,6588.8
2018-10-10 00:00:00,6588.72,6589.79,6387.91,6517.55
2018-10-11 00:00:00,6517.55,6520.43,6055.28,6152.76
2018-10-12 00:00:00,6152.76,6243.79,6109.79,6185.15
2018-10-13 00:00:00,6182.03,6219.77,6168.83,6199.69
2018-10-14 00:00:00,6201.23,6349.47,6143.08,6183.0
2018-10-15 00:00:00,6185.04,6756.0,6149.28,6441.74
2018-10-16 00:00:00,6438.2,6493.77,6386.4,6461.2
2018-10-17 00:00:00,6457.67,6465.39,6407.69,6437.29
2018-10-18 00:00:00,6440.07,6490.0,6350.0,6396.18
2018-10-19 00:00:00,6394.23,6412.4,6355.99,6383.46
2018-10-20 00:00:00,6380.47,6424.16,6363.02,6412.86
2018-10-21 00:00:00,6412.86,6470.0,6401.01,6413.38
2018-10-22 00:00:00,6412.62,6429.23,6372.53,6406.06
2018-10-23 00:00:00,6409.39,6421.58,6354.26,6393.41
2018-10-24 00:00:00,6396.24,6473.0,6393.0,6411.96
2018-10-25 00:00:00,6411.96,6422.73,6361.73,6393.53
2018-10-26 00:00:00,6393.38,6450.3,6377.81,6406.1
2018-10-27 00:00:00,6406.1,6420.01,6381.25,6407.66
2018-10-28 00:00:00,6407.66,6420.0,6383.0,6405.57
2018-10-29 00:00:00,6404.27,6420.0,6208.37,6266.52
2018-10-30 00:00:00,6266.47,6289.0,6240.0,6269.46
2018-10-31 00:00:00,6269.45,6350.0,6199.25,6303.27
2018-11-01 00:00:00,6304.5,6365.33,6288.01,6340.99
2018-11-02 00:00:00,6343.85,6381.25,6328.33,6350.43
2018-11-03 00:00:00,6350.05,6351.74,6312.48,6335.0
2018-11-04 00:00:00,6333.59,6475.0,6310.57,6421.76
2018-11-05 00:00:00,6428.23,6441.43,6369.89,6403.2
2018-11-06 00:00:00,6404.97,6460.01,6378.24,6447.5
2018-11-07 00:00:00,6448.17,6544.0,6442.47,6501.0
2018-11-08 00:00:00,6501.0,6511.27,6388.88,6405.49
2018-11-09 00:00:00,6405.49,6418.18,6307.0,6325.0
2018-11-10 00:00:00,6325.0,6377.26,6323.0,6349.32
2018-11-11 00:00:00,6349.39,6365.0,6269.46,6357.54
2018-11-12 00:00:00,6352.57,6388.21,6298.5,6318.0
2018-11-13 00:00:00,6318.01,6328.36,6244.35,6260.91
2018-11-14 00:00:00,6255.86,6298.47,5324.0,5595.91
2018-11-15 00:00:00,5592.23,5641.0,5199.8,5585.0
2018-11-16 00:00:00,5571.12,5610.0,5411.74,5508.71
2018-11-17 00:00:00,5514.62,5550.66,5452.63,5503.36
2018-11-18 00:00:00,5503.36,5658.47,5500.0,5559.26
2018-11-19 00:00:00,5553.01,5559.69,4694.44,4735.44
2018-11-20 00:00:00,4732.92,4897.36,4048.58,4352.0
2018-11-21 00:00:00,4349.41,4635.0,4242.33,4538.01
2018-11-22 00:00:00,4551.47,4589.53,4194.98,4275.23
2018-11-23 00:00:00,4268.4,4364.46,4061.02,4288.26
2018-11-24 00:00:00,4288.25,4376.88,3638.48,3785.65
2018-11-25 00:00:00,3780.67,4120.0,3474.73,3938.89
2018-11-26 00:00:00,3934.22,4069.59,3522.28,3727.34
2018-11-27 00:00:00,3727.34,3834.35,3548.76,3771.01
2018-11-28 00:00:00,3771.01,4355.08,3771.0,4220.16
2018-11-29 00:00:00,4219.77,4409.77,4086.97,4249.8
2018-11-30 00:00:00,4250.0,4300.0,3861.0,3971.06
2018-12-01 00:00:00,3970.56,4264.47,3904.34,4140.39
2018-12-02 00:00:00,4140.4,4265.0,4030.0,4102.05
2018-12-03 00:00:00,4099.63,4115.15,3747.0,3834.34
2018-12-04 00:00:00,3830.81,4033.98,3730.0,3903.52
2018-12-05 00:00:00,3903.52,3913.62,3662.35,3696.69
2018-12-06 00:00:00,3694.03,3844.79,3415.22,3437.26
2018-12-07 00:00:00,3437.22,3531.0,3210.0,3380.68
2018-12-08 00:00:00,3376.27,3495.99,3241.0,3398.8
2018-12-09 00:00:00,3398.8,3633.2,3371.09,3529.75
2018-12-10 00:00:00,3528.68,3588.43,3355.0,3408.0
2018-12-11 00:00:00,3406.41,3427.27,3292.65,3353.42
2018-12-12 00:00:00,3345.01,3490.0,3325.7,3430.18
2018-12-13 00:00:00,3430.2,3441.13,3221.14,3262.73
2018-12-14 00:00:00,3263.55,3294.81,3135.55,3195.75
2018-12-15 00:00:00,3194.04,3230.0,3122.28,3179.54
2018-12-16 00:00:00,3180.84,3259.43,3178.23,3193.78
2018-12-17 00:00:00,3191.41,3590.0,3181.26,3496.73
2018-12-18 00:00:00,3499.37,3684.0,3422.77,3667.16
2018-12-19 00:00:00,3667.16,3924.01,3642.69,3684.5
2018-12-20 00:00:00,3684.03,4172.07,3656.75,4073.77
2018-12-21 00:00:00,4073.58,4162.0,3770.0,3841.08
2018-12-22 00:00:00,3842.59,4010.16,3780.09,3980.9
2018-12-23 00:00:00,3977.65,4051.0,3900.0,3943.83
2018-12-24 00:00:00,3947.82,4236.84,3944.84,4036.0
2018-12-25 00:00:00,4034.54,4049.23,3674.73,3779.99
2018-12-26 00:00:00,3780.0,3863.34,3678.8,3810.01
2018-12-27 00:00:00,3810.01,3841.17,3566.0,3591.69
2018-12-28 00:00:00,3590.26,3970.0,3575.0,3884.97
2018-12-29 00:00:00,3884.66,3961.85,3702.51,3725.48
2018-12-30 00:00:00,3728.96,3870.0,3688.76,3835.79
2018-12-31 00:00:00,3831.03,3842.89,3630.0,3693.3
2019-01-01 00:00:00,3693.85,3845.46,3629.66,3823.44
2019-01-02 00:00:00,3825.41,3918.67,3770.0,3885.87
2019-01-03 00:00:00,3890.27,3893.4,3760.0,3787.81
2019-01-04 00:00:00,3785.64,3850.33,3732.38,3817.71
2019-01-05 00:00:00,3822.0,3887.09,3780.0,3791.84
2019-01-06 00:00:00,3795.38,4090.0,3753.0,4040.71
2019-01-07 00:00:00,4040.71,4070.0,3964.01,4005.45
2019-01-08 00:00:00,4005.0,4112.0,3934.73,3994.9
2019-01-09 00:00:00,3994.75,4060.0,3948.44,4002.13
2019-01-10 00:00:00,4003.09,4036.22,3503.44,3627.51
2019-01-11 00:00:00,3627.65,3704.6,3569.85,3632.02
2019-01-12 00:00:00,3631.0,3650.35,3557.09,3617.13
2019-01-13 00:00:00,3617.75,3654.02,3476.0,3515.95
2019-01-14 00:00:00,3517.03,3714.0,3506.0,3664.28
2019-01-15 00:00:00,3664.28,3687.02,3534.68,3576.93
2019-01-16 00:00:00,3576.92,3669.0,3570.48,3605.91
2019-01-17 00:00:00,3609.5,3660.0,3534.25,3638.01
2019-01-18 00:00:00,3638.01,3641.9,3577.0,3609.21
2019-01-19 00:00:00,3609.29,3774.0,3602.6,3681.0
2019-01-20 00:00:00,3680.0,3703.27,3470.0,3536.72
2019-01-21 00:00:00,3537.42,3573.29,3485.58,3531.51
2019-01-22 00:00:00,3531.51,3615.8,3401.36,3576.81
2019-01-23 00:00:00,3574.44,3620.23,3518.0,3552.32
2019-01-24 00:00:00,3553.2,3598.0,3524.0,3570.73
2019-01-25 00:00:00,3570.67,3578.79,3511.0,3560.0
2019-01-26 00:00:00,3560.94,3657.89,3536.51,3555.56
2019-01-27 00:00:00,3555.31,3564.12,3456.0,3533.23
2019-01-28 00:00:00,3532.23,3536.77,3357.3,3429.5
2019-01-29 00:00:00,3431.43,3438.76,3322.19,3390.5
2019-01-30 00:00:00,3391.25,3465.05,3372.34,3437.35
2019-01-31 00:00:00,3438.0,3474.2,3392.6,3413.11
2019-02-01 00:00:00,3413.69,3460.0,3364.53,3434.83
2019-02-02 00:00:00,3434.83,3485.0,3406.38,3462.82
2019-02-03 00:00:00,3470.5,3476.33,3384.67,3414.82
2019-02-04 00:00:00,3413.75,3439.46,3394.85,3410.87
2019-02-05 00:00:00,3409.81,3435.0,3396.0,3431.39
2019-02-06 00:00:00,3431.81,3445.6,3328.7,3364.62
2019-02-07 00:00:00,3364.0,3383.29,3350.0,3359.33
2019-02-08 00:00:00,3358.39,3711.04,3337.91,3622.94
2019-02-09 00:00:00,3626.12,3639.74,3589.52,3622.62
2019-02-10 00:00:00,3622.74,3662.43,3576.16,3650.37
2019-02-11 00:00:00,3651.32,3652.56,3578.7,3588.7
2019-02-12 00:00:00,3588.99,3619.93,3548.28,3585.94
2019-02-13 00:00:00,3585.7,3629.81,3541.0,3574.93
2019-02-14 00:00:00,3575.01,3590.74,3531.01,3560.46
2019-02-15 00:00:00,3560.45,3620.53,3544.88,3566.29
2019-02-16 00:00:00,3566.29,3609.0,3561.96,3579.92
2019-02-17 00:00:00,3580.43,3663.34,3553.98,3625.6
2019-02-18 00:00:00,3625.6,3916.47,3614.82,3869.8
2019-02-19 00:00:00,3870.97,4000.0,3840.08,3888.46
2019-02-20 00:00:00,3889.92,3967.52,3861.49,3936.53
2019-02-21 00:00:00,3936.8,3989.99,3866.25,3900.4
2019-02-22 00:00:00,3900.64,3957.0,3882.59,3939.82
2019-02-23 00:00:00,3939.83,4157.87,3905.63,4113.53
2019-02-24 00:00:00,4113.56,4190.0,3714.42,3730.68
2019-02-25 00:00:00,3733.78,3861.81,3732.6,3820.71
2019-02-26 00:00:00,3817.93,3830.0,3760.09,3795.06
2019-02-27 00:00:00,3794.42,3822.85,3658.19,3798.47
2019-02-28 00:00:00,3796.49,3897.62,3755.0,3791.36
2019-03-01 00:00:00,3791.02,3845.3,3789.5,3807.05
2019-03-02 00:00:00,3805.0,3818.75,3760.0,3810.46
2019-03-03 00:00:00,3810.47,3822.39,3756.0,3789.52
2019-03-04 00:00:00,3789.7,3806.9,3670.0,3698.66
2019-03-05 00:00:00,3698.65,3877.1,3690.0,3844.07
2019-03-06 00:00:00,3844.07,3895.12,3808.8,3851.55
2019-03-07 00:00:00,3851.26,3891.04,3826.13,3856.64
2019-03-08 00:00:00,3856.78,3924.37,3760.1,3844.64
2019-03-09 00:00:00,3841.27,3950.25,3835.66,3916.43
2019-03-10 00:00:00,3916.42,3916.43,3862.0,3897.92
2019-03-11 00:00:00,3898.14,3912.89,3812.64,3849.25
2019-03-12 00:00:00,3848.86,3877.69,3791.07,3859.74
2019-03-13 00:00:00,3861.37,3874.68,3820.0,3848.48
2019-03-14 00:00:00,3848.1,3903.98,3775.01,3854.77
2019-03-15 00:00:00,3857.33,3912.06,3843.09,3901.21
2019-03-16 00:00:00,3899.19,4040.0,3899.12,3990.0
2019-03-17 00:00:00,3990.0,3992.42,3927.28,3965.5
2019-03-18 00:00:00,3965.63,4016.63,3929.83,3969.59
2019-03-19 00:00:00,3969.94,4012.63,3947.15,3998.13
2019-03-20 00:00:00,3999.5,4050.0,3962.6,4031.59
2019-03-21 00:00:00,4033.7,4055.35,3919.63,3974.21
2019-03-22 00:00:00,3974.5,4000.81,3958.94,3982.07
2019-03-23 00:00:00,3980.4,4001.17,3957.11,3982.52
2019-03-24 00:00:00,3979.19,3980.97,3942.04,3969.99
2019-03-25 00:00:00,3970.23,3980.22,3850.45,3910.51
2019-03-26 00:00:00,3910.0,3936.36,3879.5,3922.58
2019-03-27 00:00:00,3922.58,4037.11,3912.19,4025.5
2019-03-28 00:00:00,4025.5,4025.56,3992.6,4012.23
2019-03-29 00:00:00,4011.0,4102.57,4005.0,4090.0
2019-03-30 00:00:00,4090.0,4130.36,4040.0,4094.92
2019-03-31 00:00:00,4094.92,4101.7,4074.29,4096.08
2019-04-01 00:00:00,4092.02,4150.0,4052.56,4136.32
2019-04-02 00:00:00,4133.93,5080.0,4130.64,4899.63
2019-04-03 00:00:00,4899.01,5345.0,4800.5,4978.23
2019-04-04 00:00:00,4972.83,5077.35,4778.59,4907.94
2019-04-05 00:00:00,4911.14,5067.62,4883.83,5039.73
2019-04-06 00:00:00,5041.0,5240.0,4900.0,5041.39
2019-04-07 00:00:00,5041.92,5253.49,5028.3,5190.85
2019-04-08 00:00:00,5192.92,5347.37,5127.68,5287.88
2019-04-09 00:00:00,5287.97,5288.95,5136.01,5192.6
2019-04-10 00:00:00,5184.03,5466.06,5161.0,5323.47
2019-04-11 00:00:00,5323.47,5344.31,4966.87,5040.2
2019-04-12 00:00:00,5037.82,5122.48,4912.0,5076.35
2019-04-13 00:00:00,5075.74,5122.01,5033.73,5063.63
2019-04-14 00:00:00,5064.0,5185.26,5012.73,5162.72
2019-04-15 00:00:00,5160.54,5192.01,4948.57,5027.31
2019-04-16 00:00:00,5027.33,5231.96,5014.77,5202.43
2019-04-17 00:00:00,5201.47,5275.07,5170.01,5233.72
2019-04-18 00:00:00,5227.6,5325.0,5218.23,5281.58
2019-04-19 00:00:00,5283.0,5357.96,5180.37,5289.91
2019-04-20 00:00:00,5289.91,5362.97,5253.82,5318.89
2019-04-21 00:00:00,5318.94,5346.91,5212.8,5295.65
2019-04-22 00:00:00,5295.96,5439.12,5249.0,5386.8
2019-04-23 00:00:00,5388.22,5627.0,5363.24,5531.32
2019-04-24 00:00:00,5531.29,5623.3,5372.0,5440.95
2019-04-25 00:00:00,5440.95,5510.0,4991.42,5132.55
2019-04-26 00:00:00,5132.5,5291.48,5046.31,5155.19
2019-04-27 00:00:00,5154.11,5218.31,5113.0,5168.91
2019-04-28 00:00:00,5171.51,5213.23,5099.0,5160.98
2019-04-29 00:00:00,5152.98,5191.96,5071.58,5149.11
2019-04-30 00:00:00,5150.21,5287.4,5127.05,5269.0
2019-05-01 00:00:00,5267.86,5357.96,5263.03,5318.42
2019-05-02 00:00:00,5322.28,5422.94,5304.99,5385.0
2019-05-03 00:00:00,5385.0,5796.56,5363.1,5658.22
2019-05-04 00:00:00,5659.82,5846.13,5510.0,5764.65
2019-05-05 00:00:00,5766.46,5782.55,5624.25,5709.32
2019-05-06 00:00:00,5714.4,5755.79,5562.44,5685.46
